"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
66734,12/31/2025 0:00:00,20956,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185554800,0,81978419,0,0,0,2957546,0,0,0,0,0,0,0,0,0,0,0,6652381,6355021,0,0,56052591,53014068,0,0,62704972,59369089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153157,172353,0,0,249000,6632,0,0,0,0,0,63107129,59548074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,0,0,249000,0,0,59548074,0,0,251780,0,0,0,251780,10211485,20221289,16009025,13434702,172353,60048854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57099924,2166222,0,0,2166222,0,0,0,3284566,55981580,0,55981580,0,0,0,0,0,0,0,0,0,0,0,0,0
66742,12/31/2025 0:00:00,20964,Subm,0,0,0,0,621455,0,0,0,0,0,0,0,0,0,0,0,0,162073849,0,221230080,0,0,0,15479973,0,0,0,0,0,0,0,0,0,0,0,45591891,44734128,0,0,400276814,380240523,0,0,445868705,424974651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445868705,424974651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424974651,0,0,3626600,0,0,2139606,5766206,60179912,113008787,203281791,49032780,5237587,430740857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5295150,0,0,0,0,278460803,11881797,0,0,11881797,0,0,0,17096701,273245899,0,273245899,0,0,0,0,0,0,0,0,0,0,0,0,0
66750,12/31/2025 0:00:00,20972,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3486000,3486000,0,0,0,0,0,0,3486000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5735000,4234618,1494000,0,0,11463618,0,0,0,3486000,0,0,0,8560,317591,326151,7478000,5479618,1992000,8560,317591,15275769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7215585,111143,0,0,111143,0,0,0,428980,6897748,0,6897748,0,0,0,0,0,0,0,0,0,0,0,0,0
66751,12/31/2025 0:00:00,20973,Subm,0,0,0,102558,0,0,0,0,0,0,0,0,1369484,0,0,0,0,1606305155,0,2394605558,0,0,0,482693095,0,0,0,0,530000000,0,0,0,0,0,0,364333333,354792370,16568511,15766100,125383579,120305686,16568511,15766100,489716912,475098056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,219304,0,0,0,0,1301009,1282562,0,0,12129365,12036069,16569511,503147286,488416687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488416687,16569511,0,22600001,0,2395412,7604593,32600006,218946873,181266735,91449307,38187207,7736082,537586204,86714,0,2588,89302,0,0,0,0,0,0,0,0,0,0,0,0,4248000,4900500,10000000,0,0,0,0,0,798472165,34880595,0,0,34880595,0,0,0,53421026,779931734,0,779931734,0,0,0,0,0,0,0,0,0,0,0,0,0
66752,12/31/2025 0:00:00,20974,WISE,0,0,0,37853,0,0,0,0,0,0,0,0,0,0,0,0,0,449589973,0,533916269,0,0,0,0,0,0,0,0,140000000,0,0,0,0,0,0,0,0,0,0,77568252,71811072,0,0,77568252,71811072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82454,45102,0,0,0,0,0,0,0,0,0,0,82454,45102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77650706,71856174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71856173,0,0,14625000,0,2902238,1420692,18947930,10856280,17325567,2412589,52503678,7705989,90804103,0,0,3340,3340,0,16602056,0,0,35723,0,2472909,17971909,0,0,0,0,0,0,0,0,0,0,0,0,134446101,15303444,0,0,15303444,0,0,0,18924052,130825493,0,130825493,0,0,0,0,0,0,0,0,0,0,0,0,0
66755,12/31/2025 0:00:00,20977,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,900000,0,0,0,0,0,0,0,47637,14038,61675,900000,0,0,47637,14038,961675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746815,24315,0,0,24315,0,0,0,60938,710192,0,710192,0,0,0,0,0,0,0,0,0,0,0,0,0
66760,12/31/2025 0:00:00,20982,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9997868,9997868,0,0,0,0,0,0,9997868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6243432,3996000,1500000,0,0,11739432,0,0,0,9997868,0,0,0,809589,198718,1008307,8493432,8996000,3997868,1059589,198718,22745607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17216691,117122,0,0,117122,0,0,0,1079803,16254010,0,16254010,0,0,0,0,0,0,0,0,0,0,0,0,0
66777,12/31/2025 0:00:00,20999,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529220251,0,664131835,0,0,0,0,0,0,0,0,106680000,0,0,0,0,0,0,32984659,30337699,0,0,231354211,204501991,0,0,264338870,234839690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264338870,234839690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234839689,0,0,21855600,0,3266682,2103597,27225879,28216672,41435388,35355782,143066356,13991370,262065568,0,0,0,0,0,20261214,0,0,44044400,0,0,0,0,0,0,0,0,33924423,0,0,80933561,0,0,0,152079570,6483158,0,0,6483158,0,0,0,31719555,126843173,0,126843173,0,0,0,0,0,0,0,0,0,0,0,0,0
66779,12/31/2025 0:00:00,21001,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,400000,0,0,0,0,0,0,0,52095,101127,153222,400000,0,0,52095,101127,553222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251578,173569,0,0,173569,0,0,0,195619,2229528,0,2229528,0,0,0,0,0,0,0,0,0,0,0,0,0
66787,12/31/2025 0:00:00,21009,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373192590,0,373192590,0,0,0,39450000,0,0,0,0,44000000,0,0,21792880,21581046,7334945,7334047,33776232,33430960,0,0,266992098,252902493,7334945,7334047,300768330,286333453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5642151,5642151,0,0,0,0,7334945,328203361,313556650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313556650,7334945,0,3231391,0,0,0,3231391,114328823,78995406,82079342,44019763,4699652,324122986,0,10791,0,10791,1671429,3815924,0,0,22015683,0,0,0,0,0,11278606,0,38512454,1025000,0,0,0,0,0,0,161073915,12170520,0,0,12170520,0,0,0,9757791,163486644,0,163486644,0,47323801,13686992,34499598,-862789,0,320891595,114523231,206368364,0,0,0,0
66788,12/31/2025 0:00:00,21010,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210531,4244602,0,0,0,0,0,0,4210531,4244602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13181984,15729650,4756821,0,0,33668455,0,0,0,4210530,0,80000,1019858,0,0,1099858,13181984,17801254,7528272,467333,0,38978843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8241874,0,0,0,0,0,0,0,26407658,1269335,0,0,1269335,0,0,0,1464766,26212227,0,26212227,0,0,0,0,0,0,0,0,0,0,0,0,0
66798,12/31/2025 0:00:00,21020,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999042,999042,0,0,4734295,4734295,0,0,0,0,0,0,4734295,4734295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729063,1729063,0,0,724281,724281,0,0,8186681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11483500,7241100,998700,0,0,19723300,0,0,0,8186680,0,0,0,181800,363600,545400,13722977,8890009,4891391,396878,554125,28455380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11454752,366265,0,0,366265,0,0,0,724296,11096721,0,11096721,0,0,0,0,0,0,0,0,0,0,0,0,0
66818,12/31/2025 0:00:00,21040,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278537168,0,0,908685967,0,1214721704,0,0,0,14206882,0,0,0,0,660500000,0,0,1256,1257,0,0,2983996,2636818,0,0,229709134,211934716,0,0,232693130,214571534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37938989,35411306,0,0,0,0,0,0,2358831,2374494,0,0,40297820,37785800,0,0,963791,969360,0,0,0,0,0,0,31452558,31470117,0,0,32416349,32439477,0,0,2000000,1970940,0,0,2165254,2349204,0,0,28204643,27811710,0,337778452,316929922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15223581,5961571,0,21185152,21185152,0,0,0,0,0,0,21185153,0,316929922,0,27460500,0,0,0,1558045,29018545,117020396,68601518,108975440,52345262,20191004,367133620,0,0,11175,11175,0,0,0,0,0,0,0,0,0,0,0,0,4515643,9103000,0,0,0,0,0,0,232387702,17642841,0,0,17642841,0,0,0,18300501,231730042,0,231730042,0,67890333,65213280,2677053,0,0,338115074,21919706,194624024,23249989,11950170,86371185,0
66819,12/31/2025 0:00:00,21041,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20340828,0,33440828,0,0,0,4151731,0,0,0,0,13100000,0,0,0,0,0,0,0,0,0,0,2600465,2337714,0,0,2600465,2337714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600465,2337714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337714,0,653275,0,0,0,0,653275,684535,0,236542,758051,1311861,2990989,0,0,0,0,0,0,0,1048470,695,0,0,0,0,0,0,7207871,0,0,0,0,30933,0,0,0,8645434,244144,0,0,244144,0,0,0,676083,8213495,0,8213495,0,0,0,0,0,0,0,0,0,0,0,0,0
66824,12/31/2025 0:00:00,21046,Subm,0,0,0,56516516,0,0,0,0,0,0,0,0,0,0,0,0,0,121756107,0,179535202,0,0,0,0,0,0,0,0,52791895,0,0,20908289,20924640,0,0,3000000,2982060,5584165,4855302,64295700,56541263,5584165,4855302,67295700,59523323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465732,1423830,0,0,0,0,0,0,0,0,0,0,1465732,1423830,0,0,0,0,0,0,3019074,2991000,0,0,0,0,5584165,92688795,84862793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11002820,0,1181615,12184435,12184435,17300000,0,0,0,0,17300000,12184435,0,84862793,5584166,0,8515213,0,0,0,8515213,62793764,25712719,6652849,26575934,6711341,128446607,0,0,0,0,0,13738766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106756296,2043049,0,0,2043049,0,0,0,5351501,103447844,0,103447844,0,0,0,0,0,0,0,0,0,0,0,0,0
66834,12/31/2025 0:00:00,21056,Subm,0,0,0,481436861,915351,0,0,0,0,0,0,0,3900000,0,0,0,0,948878560,0,1684915901,0,0,0,271124284,0,0,0,0,0,0,0,4997597,4973950,0,0,0,0,27758,27636,0,0,27758,27636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27758,4997597,4973950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23756828,0,23756828,23756828,0,0,0,0,0,0,23756828,0,4973950,27758,674140,35950801,0,53888,5381842,42060671,5675848,35950801,0,23810716,5381842,70819207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597010200,45986240,0,0,45986240,0,0,0,98447193,544549247,0,544549247,0,0,0,0,0,0,0,0,0,0,0,0,0
66835,12/31/2025 0:00:00,21057,Subm,0,0,0,1791005,5000000,0,0,0,0,0,0,0,0,0,705230743,0,0,114924245,0,185396523,0,0,0,0,0,0,0,0,32231247,0,0,0,0,0,0,494340,461980,0,0,63704511,59186176,0,0,64198851,59648156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250860,247017,0,0,250275,226490,0,0,1250036,1149880,0,65950022,61271543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,0,0,0,0,249000,0,0,61271543,0,0,2428300,11000000,0,1283522,14711822,5678188,9959600,31601209,26083074,2910294,76232365,0,-639628,0,-639628,0,9456274,0,0,0,0,5657045,13892566,0,0,0,7142538,0,0,0,0,0,0,0,0,124544765,8411352,0,0,8411352,0,0,0,6635202,126320915,0,126320915,0,0,0,0,0,0,0,0,0,0,0,0,0
66840,12/31/2025 0:00:00,21062,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594323,0,2322698,0,0,0,0,0,23356791,0,0,0,0,0,0,0,0,0,0,0,0,0,21090717,20863912,0,0,21090717,20863912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559016,2483264,0,23649733,23347176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6388000,7323000,499000,0,0,14210000,0,0,23347176,0,244989,0,0,0,1042495,1287484,18513707,16199716,1878621,1210121,1042495,38844660,0,0,0,0,0,2006933,0,0,0,0,0,0,0,343303,0,0,2676500,0,0,0,0,0,0,0,20657409,1063641,0,0,1063641,0,0,0,1451474,20269576,0,20269576,0,0,0,0,0,0,0,0,0,0,0,0,0
66841,12/31/2025 0:00:00,21063,Subm,0,0,0,0,7182483,0,0,0,0,0,0,0,0,0,641403520,0,0,768223000,0,1138906091,0,0,0,170645068,0,0,0,0,160353125,0,0,0,0,0,0,5000000,4902215,0,0,209543643,180911723,0,0,214543643,185813938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33548945,30020792,0,0,0,0,0,0,0,0,0,248092588,215834730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692241,692241,0,0,0,0,692241,0,0,0,0,0,0,0,692241,215834730,0,7691300,664568,0,0,0,8355868,27582377,19256241,36089706,123011292,18943223,224882839,0,0,0,0,0,48855796,0,0,0,0,19724,0,0,0,0,0,0,0,0,0,0,0,1018963,1597016,448557820,42494600,0,0,42494600,0,0,0,26220671,464831749,0,464831749,0,0,0,0,0,0,0,0,0,0,0,0,0
66844,12/31/2025 0:00:00,21066,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164743533,0,0,28617455,0,38000000,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32184000,32096479,0,0,32184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1500000,1500000,0,0,4000000,0,0,0,32184000,0,669800,0,1515083,484917,2669800,17787000,13969800,5097000,1515083,484917,38853800,950,0,0,950,0,3600141,0,0,3458295,0,0,0,0,0,0,0,10241297,0,0,0,0,0,0,0,42347344,492000,0,0,492000,0,0,0,2695138,40144206,0,40144206,0,0,0,0,0,0,0,0,0,0,0,0,0
66847,12/31/2025 0:00:00,21069,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13917310,0,30782120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591514,578455,0,0,2365879,2286443,0,0,2957393,2864898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825414,1730405,0,0,0,0,0,0,0,0,0,4782807,4595303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595303,0,0,2808355,2400000,2000000,512810,7721165,1438550,3603273,4551372,2210463,512810,12316468,0,0,0,0,0,0,0,0,0,0,391318,0,0,0,0,0,0,0,0,0,0,0,9414066,0,39318820,4509045,0,0,4509045,0,0,0,2851775,40976090,0,40976090,0,0,0,0,0,0,0,0,0,0,0,0,0
66848,12/31/2025 0:00:00,21070,Subm,0,0,0,0,112982000,0,0,0,0,0,0,0,0,0,548085535,0,0,689226317,0,1057130023,0,0,0,50000000,0,46408031,0,0,274460000,0,0,65772892,65583578,0,0,10000661,10035672,0,0,305424751,301211799,0,0,315425412,311247471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,2519223,0,0,0,0,0,383698304,379350272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,8000000,0,0,0,12000000,0,0,379350271,0,0,30478751,0,375150,2253150,33107051,100392427,104221980,84129840,118428950,17284125,424457322,0,-299369,0,-299369,0,0,0,0,0,0,1489555,0,0,0,0,0,50000,0,0,9000300,0,0,0,0,385581559,22901596,0,0,22901596,0,0,0,68844612,339638543,0,339638543,0,0,0,0,0,0,0,0,0,0,0,0,0
66851,12/31/2025 0:00:00,21073,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64967498,0,64676501,0,0,0,0,0,0,0,0,37000000,0,0,5576958,5295591,0,0,0,0,0,0,65898254,63581492,0,0,65898254,63581492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23466104,23401244,0,0,9445895,9454731,0,0,0,0,0,0,32911999,32855975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19989364,18084128,0,0,0,0,0,0,0,0,0,124376575,119817186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119817186,0,0,0,0,450000,4161163,4611163,30220595,20933077,18807829,44829883,9636965,124428349,0,43995,0,43995,1000000,2314669,0,0,10833315,0,0,0,0,0,0,0,4500000,0,0,0,0,0,0,0,35389070,1500166,0,0,1500166,0,0,0,3016594,33872642,0,33872642,0,0,0,0,0,0,0,0,0,0,0,0,0
66854,12/31/2025 0:00:00,21076,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,2913953,0,0,1461327,1338025,0,0,4461327,4251978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12429000,12429000,0,0,0,0,0,0,16890327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37287,0,0,0,37287,0,0,0,16890326,0,293828,0,0,441169,734997,8455000,6008798,2757643,0,441169,17662610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16006635,364036,0,0,364036,0,0,0,746960,15623711,0,15623711,0,0,0,0,0,0,0,0,0,0,0,0,0
